Èíslo dokladu;Katalog;Množ. hlav. jedn.;Datum vystavení;Datum vystavení OV;Datum vytvoøení  DLP
25J-00226;;218,0000;04.05.2025;06.05.2025;12.05.2025
25J-00226;L3 299;218,0000;04.05.2025;;
25J-00296;14090456-03;100,0000;04.05.2025;;
25J-00296;Poštovné;1,0000;04.05.2025;;
25J-00296;PVY;1,0000;04.05.2025;;
25J-00296;S1 199 1;140,0000;04.05.2025;;
25J-00296;14090456-03;40,0000;04.05.2025;09.05.2025;15.05.2025
25J-00300;Poštovné;2,0000;05.05.2025;;
25J-00300;PVY;1,0000;05.05.2025;;
25J-00300;RS1 199 1;120,0000;05.05.2025;;
25J-00300;01020658-04;120,0000;05.05.2025;05.05.2025;13.05.2025
25J-00301;Poštovné;1,0000;05.05.2025;;
25J-00301;09091538-11;25,0000;05.05.2025;06.05.2025;09.05.2025
25J-00301;09091538-13;25,0000;05.05.2025;06.05.2025;09.05.2025
25J-00301;09091538-17;25,0000;05.05.2025;06.05.2025;09.05.2025
25J-00301;09091538-08;25,0000;05.05.2025;06.05.2025;09.05.2025
25J-00301;09091538-05;25,0000;05.05.2025;06.05.2025;09.05.2025
25J-00301;09091538-03;25,0000;05.05.2025;06.05.2025;09.05.2025
25J-00298;Poštovné;1,0000;05.05.2025;;
25J-00298;PVY;1,0000;05.05.2025;;
25J-00298;TA2 299 1;200,0000;05.05.2025;;
25J-00298;12011011-06;200,0000;05.05.2025;05.05.2025;07.05.2025
25MR-00095;PVY;1,0000;05.05.2025;;
25MR-00095;L3 4999;4500,0000;05.05.2025;;
25MR-00095;12011179-98;1500,0000;05.05.2025;06.05.2025;09.05.2025
25MR-00095;12011179-09;1500,0000;05.05.2025;06.05.2025;09.05.2025
25MR-00095;12011179-07;1500,0000;05.05.2025;06.05.2025;09.05.2025
25NK-00069;S300 49 2;1,0000;05.05.2025;;
25NK-00069;Dopravné;1,0000;05.05.2025;;
25NK-00069;PVY;1,0000;05.05.2025;;
25NK-00069;S2 49 1;1,0000;05.05.2025;;
25NK-00069;;1,0000;05.05.2025;09.05.2025;13.05.2025
25NK-00069;;2,0000;05.05.2025;09.05.2025;13.05.2025
25NK-00069;;4,0000;05.05.2025;09.05.2025;13.05.2025
25NK-00069;;2,0000;05.05.2025;09.05.2025;13.05.2025
25NK-00069;;3,0000;05.05.2025;09.05.2025;13.05.2025
25NK-00069;;5,0000;05.05.2025;09.05.2025;13.05.2025
25NK-00069;;3,0000;05.05.2025;09.05.2025;13.05.2025
25J-00299;Poštovné;3,0000;05.05.2025;;
25J-00299;PVY;1,0000;05.05.2025;;
25J-00299;L2 49 8;1,0000;05.05.2025;;
25J-00299;01031499-13;21,0000;05.05.2025;05.05.2025;07.05.2025
25J-00302;Poštovné;1,0000;05.05.2025;;
25J-00302;PVY;1,0000;05.05.2025;;
25J-00302;L3 999;1200,0000;05.05.2025;;
25J-00302;12010898-11;300,0000;05.05.2025;06.05.2025;14.05.2025
25J-00302;12011011-03;300,0000;05.05.2025;06.05.2025;09.05.2025
25J-00302;;500,0000;05.05.2025;;
25VP-00161;PVY;1,0000;05.05.2025;;
25VP-00161;;99,0000;05.05.2025;;
25VP-00161;;99,0000;05.05.2025;;
25VP-00161;;1,0000;05.05.2025;06.05.2025;07.05.2025
25VP-00161;;1,0000;05.05.2025;06.05.2025;07.05.2025
25VP-00161;;1,0000;05.05.2025;;
25VP-00161;;1,0000;05.05.2025;;
25VP-00161;;1,0000;05.05.2025;;
25VP-00161;;1,0000;05.05.2025;;
25VP-00161;;1,0000;05.05.2025;;
25VP-00161;;1,0000;05.05.2025;;
25VP-00161;;1,0000;05.05.2025;;
25VP-00161;;1,0000;05.05.2025;;
25VP-00161;;1,0000;05.05.2025;;
25VP-00161;;1,0000;05.05.2025;;
25VP-00161;;1,0000;05.05.2025;;
25VP-00161;;9,0000;05.05.2025;06.05.2025;07.05.2025
25VP-00161;;9,0000;05.05.2025;06.05.2025;07.05.2025
25VP-00161;;9,0000;05.05.2025;06.05.2025;07.05.2025
25VP-00161;;9,0000;05.05.2025;06.05.2025;07.05.2025
25VP-00161;;9,0000;05.05.2025;06.05.2025;07.05.2025
25VP-00161;;9,0000;05.05.2025;06.05.2025;07.05.2025
25VP-00161;;9,0000;05.05.2025;06.05.2025;07.05.2025
25VP-00161;;9,0000;05.05.2025;06.05.2025;07.05.2025
25VP-00161;;9,0000;05.05.2025;06.05.2025;07.05.2025
25VP-00161;;9,0000;05.05.2025;06.05.2025;07.05.2025
25VP-00161;;9,0000;05.05.2025;06.05.2025;07.05.2025
25R-00003;Dopravné;1,0000;05.05.2025;;
25R-00003;Manipulaèní poplatek;1,0000;05.05.2025;;
25R-00003;29428;1,0000;05.05.2025;;
25R-00003;29426;1,0000;05.05.2025;;
25R-00003;29427;1,0000;05.05.2025;;
25MR-00094;01021145-11;2,0000;05.05.2025;06.05.2025;09.05.2025
25MR-00094;01021150-03;1,0000;05.05.2025;06.05.2025;09.05.2025
25MR-00094;01021150-06;2,0000;05.05.2025;06.05.2025;09.05.2025
25J-00303;PVY;1,0000;05.05.2025;;
25J-00303;TA1 2999 2;2000,0000;05.05.2025;;
25J-00303;12072325-11;2000,0000;05.05.2025;09.05.2025;15.05.2025
25J-00303;TA1 1999 1;1000,0000;05.05.2025;;
25J-00303;;1000,0000;05.05.2025;06.05.2025;12.05.2025
25D-00141;Dopravné;1,0000;06.05.2025;;
25D-00141;PVY;1,0000;06.05.2025;;
25D-00141;ST 199;100,0000;06.05.2025;;
25D-00141;14030081-06;100,0000;06.05.2025;12.05.2025;19.05.2025
25VP-00163;;1,0000;06.05.2025;;
25VP-00163;;1,0000;06.05.2025;;
25VP-00163;;1,0000;06.05.2025;;
25VP-00163;;1,0000;06.05.2025;;
25VP-00163;;11,0000;06.05.2025;06.05.2025;07.05.2025
25VP-00163;;1,0000;06.05.2025;;
25VP-00163;Dopravné;1,0000;06.05.2025;;
25VP-00163;;1,0000;06.05.2025;;
25VP-00163;PVY;1,0000;06.05.2025;;
25VP-00163;14070681-06;11,0000;06.05.2025;06.05.2025;07.05.2025
25D-00140;02010441-03;15,0000;06.05.2025;09.05.2025;12.05.2025
25D-00140;;100,0000;06.05.2025;;
25D-00140;;100,0000;06.05.2025;;
25D-00140;12073284-03;100,0000;06.05.2025;12.05.2025;19.05.2025
25D-00140;13030580-03;100,0000;06.05.2025;09.05.2025;15.05.2025
25D-00140;02010441-06;15,0000;06.05.2025;09.05.2025;12.05.2025
25D-00140;PVY;1,0000;06.05.2025;;
25D-00140;S2 49 2;1,0000;06.05.2025;;
25D-00140;S2 49 2;1,0000;06.05.2025;;
25D-00140;S1 199 2;100,0000;06.05.2025;;
25D-00140;S1 199 2;100,0000;06.05.2025;;
25VP-00166;PVY;1,0000;06.05.2025;;
25VP-00166;;200,0000;06.05.2025;;
25VP-00164;;180,0000;06.05.2025;;
25VP-00164;13030683-27;180,0000;06.05.2025;07.05.2025;09.05.2025
25VP-00167;PVY;1,0000;06.05.2025;;
25VP-00167;;100,0000;06.05.2025;;
25VP-00167;13030842-03;100,0000;06.05.2025;06.05.2025;07.05.2025
25VP-00167;;500,0000;06.05.2025;;
25VP-00167;12072762-03;500,0000;06.05.2025;09.05.2025;12.05.2025
25VP-00167;;10,0000;06.05.2025;;
25VP-00167;;10,0000;06.05.2025;;
25VP-00167;;10,0000;06.05.2025;;
25VP-00167;14090688-09;10,0000;06.05.2025;09.05.2025;12.05.2025
25MR-00098;Poštovné;1,0000;06.05.2025;;
25MR-00098;12011011-04;50,0000;06.05.2025;07.05.2025;09.05.2025
25MR-00098;12011011-05;50,0000;06.05.2025;07.05.2025;09.05.2025
25MR-00098;12011011-09;50,0000;06.05.2025;07.05.2025;09.05.2025
25MR-00098;12011355-09;50,0000;06.05.2025;07.05.2025;09.05.2025
25VP-00165;PVY;1,0000;06.05.2025;;
25VP-00165;;2000,0000;06.05.2025;;
25VP-00165;12072406-14;2000,0000;06.05.2025;06.05.2025;09.05.2025
25J-00305;Poštovné;1,0000;06.05.2025;;
25J-00305;PVY;1,0000;06.05.2025;;
25J-00305;TA1 499 2;300,0000;06.05.2025;;
25J-00305;08030121-06;300,0000;06.05.2025;09.05.2025;15.05.2025
25D-00139;PVY;1,0000;06.05.2025;;
25D-00139;TR1 299 1;200,0000;06.05.2025;;
25D-00139;09080769-04;200,0000;06.05.2025;12.05.2025;13.05.2025
25D-00139;;200,0000;06.05.2025;;
25D-00139;TA1 1999 1;1000,0000;06.05.2025;;
25D-00139;11020796-04;1000,0000;06.05.2025;09.05.2025;12.05.2025
25D-00139;TA3 1999 1;1000,0000;06.05.2025;;
25D-00139;12060442-04;1000,0000;06.05.2025;12.05.2025;13.05.2025
25D-00139;TA3 299 1;200,0000;06.05.2025;;
25D-00139;09070242-07;200,0000;06.05.2025;09.05.2025;15.05.2025
25D-00139;L3 499;400,0000;06.05.2025;;
25D-00139;TA1 999 1;500,0000;06.05.2025;;
25D-00139;09051117-13;500,0000;06.05.2025;09.05.2025;12.05.2025
25D-00139;TA1 999 1;500,0000;06.05.2025;;
25D-00139;09081644-06;500,0000;06.05.2025;12.05.2025;16.05.2025
25D-00139;TA1 999 1;500,0000;06.05.2025;;
25D-00139;02020028-04;500,0000;06.05.2025;09.05.2025;12.05.2025
25D-00139;TA1 1999 1;1000,0000;06.05.2025;;
25D-00139;15070036-24;1000,0000;06.05.2025;09.05.2025;13.05.2025
25D-00139;RS1 999 1;500,0000;06.05.2025;;
25D-00139;01061800-04;500,0000;06.05.2025;09.05.2025;14.05.2025
25D-00139;12080777-24;200,0000;06.05.2025;09.05.2025;12.05.2025
25MR-00096;Dopravné;1,0000;06.05.2025;;
25MR-00096;PVY;1,0000;06.05.2025;;
25MR-00096;UV1 4 999;500,0000;06.05.2025;;
25MR-00096;09061740-06;500,0000;06.05.2025;06.05.2025;07.05.2025
25VP-00162;Poštovné;1,0000;06.05.2025;;
25VP-00162;;1,0000;06.05.2025;;
25VP-00162;PVY;1,0000;06.05.2025;;
25VP-00162;;200,0000;06.05.2025;;
25VP-00162;13030708-04;200,0000;06.05.2025;13.05.2025;21.05.2025
25D-00138;Dopravné;2,0000;06.05.2025;;
25D-00138;PVY;1,0000;06.05.2025;;
25D-00138;TA1 99 1;50,0000;06.05.2025;;
25D-00138;12060369-99;50,0000;06.05.2025;09.05.2025;15.05.2025
25D-00138;S1 199 1;120,0000;06.05.2025;;
25D-00138;13021602-10;60,0000;06.05.2025;09.05.2025;15.05.2025
25D-00138;TA1 199 1;100,0000;06.05.2025;;
25D-00138;12072300-04;50,0000;06.05.2025;12.05.2025;19.05.2025
25D-00138;12072300-11;50,0000;06.05.2025;12.05.2025;19.05.2025
25D-00138;13020874-10;60,0000;06.05.2025;;
25VP-00168;PVY;1,0000;06.05.2025;;
25VP-00168;;1,0000;06.05.2025;;
25VP-00168;;1,0000;06.05.2025;;
25VP-00168;;1,0000;06.05.2025;;
25VP-00168;;8,0000;06.05.2025;14.05.2025;15.05.2025
25VP-00168;;1,0000;06.05.2025;;
25VP-00168;;1,0000;06.05.2025;14.05.2025;15.05.2025
25MR-00097;Dopravné;1,0000;06.05.2025;;
25MR-00097;PVY;1,0000;06.05.2025;;
25MR-00097;;200,0000;06.05.2025;;
25J-00304;PVY;1,0000;06.05.2025;;
25J-00304;TR4 49 1;1,0000;06.05.2025;;
25J-00304;TR1 99 1;40,0000;06.05.2025;;
25J-00304;;1,0000;06.05.2025;;
25J-00304;14100670-03;40,0000;06.05.2025;07.05.2025;09.05.2025
25J-00304;DT 99 900;50,0000;06.05.2025;;
25J-00304;TR1 99 1;50,0000;06.05.2025;;
25J-00304;;1,0000;06.05.2025;;
25J-00304;14100670-03;50,0000;06.05.2025;07.05.2025;09.05.2025
25J-00304;TR1 49 1;1,0000;06.05.2025;;
25J-00304;;15,0000;06.05.2025;06.05.2025;09.05.2025
25MR-00100;PVY;1,0000;07.05.2025;;
25MR-00100;TA1 499 1;400,0000;07.05.2025;;
25MR-00100;12120191-06;400,0000;07.05.2025;09.05.2025;12.05.2025
25MR-00100;TA1 999 1;500,0000;07.05.2025;;
25MR-00100;15060004-06;500,0000;07.05.2025;09.05.2025;13.05.2025
25D-00146;01061198-06;1,0000;07.05.2025;;
25VP-00170;Dopravné;1,0000;07.05.2025;;
25VP-00170;PVY;1,0000;07.05.2025;;
25VP-00170;;500,0000;07.05.2025;;
25VP-00170;12011010-06;500,0000;07.05.2025;09.05.2025;12.05.2025
25J-00307;PVY;1,0000;07.05.2025;;
25J-00307;;500,0000;07.05.2025;;
25MR-00099;PVY;1,0000;07.05.2025;;
25MR-00099;;3000,0000;07.05.2025;;
25D-00147;L1 499 2;300,0000;07.05.2025;;
25D-00147;12050020-00;300,0000;07.05.2025;09.05.2025;12.05.2025
25D-00147;PVY;1,0000;07.05.2025;;
25D-00147;Dopravné;1,0000;07.05.2025;;
25J-00306;Poštovné;1,0000;07.05.2025;;
25J-00306;PVY;1,0000;07.05.2025;;
25J-00306;S1 199 1;100,0000;07.05.2025;;
25J-00306;15080014-10;30,0000;07.05.2025;09.05.2025;13.05.2025
25J-00306;15080014-14;30,0000;07.05.2025;09.05.2025;13.05.2025
25J-00306;15080014-78;40,0000;07.05.2025;09.05.2025;13.05.2025
25J-00306;TA1 199 1;100,0000;07.05.2025;;
25J-00306;15070001-84;100,0000;07.05.2025;09.05.2025;13.05.2025
25D-00145;01020521-04;85,0000;07.05.2025;;
25D-00142;PVY;1,0000;07.05.2025;;
25D-00142;;1,0000;07.05.2025;;
25D-00142;S2 499 1;400,0000;07.05.2025;;
25D-00142;13020943-04;100,0000;07.05.2025;09.05.2025;15.05.2025
25D-00142;13020943-03;300,0000;07.05.2025;09.05.2025;15.05.2025
25D-00142;TA1 999 1;800,0000;07.05.2025;;
25D-00142;TA1 999 1;800,0000;07.05.2025;;
25D-00142;09051271-05;800,0000;07.05.2025;09.05.2025;12.05.2025
25D-00142;TA1 999 1;500,0000;07.05.2025;;
25D-00142;TA1 999 1;500,0000;07.05.2025;;
25D-00142;11020240-35;250,0000;07.05.2025;09.05.2025;12.05.2025
25D-00142;11020240-34;250,0000;07.05.2025;09.05.2025;12.05.2025
25D-00142;;600,0000;07.05.2025;;
25D-00142;;900,0000;07.05.2025;;
25D-00142;;900,0000;07.05.2025;;
25D-00142;;900,0000;07.05.2025;;
25D-00142;12060138-08;1000,0000;07.05.2025;;
25NK-00070;Dopravné;1,0000;07.05.2025;;
25NK-00070;PVY;1,0000;07.05.2025;;
25NK-00070;UV2 8 299;200,0000;07.05.2025;;
25NK-00070;12060252-13;200,0000;07.05.2025;09.05.2025;15.05.2025
25D-00144;Dopravné;1,0000;07.05.2025;;
25D-00144;PVY;1,0000;07.05.2025;;
25D-00144;L3 499;300,0000;07.05.2025;;
25D-00144;L3 499;300,0000;07.05.2025;;
25D-00144;12010898-11;100,0000;07.05.2025;09.05.2025;14.05.2025
25D-00144;12010898-84;100,0000;07.05.2025;27.05.2025;
25D-00144;12010898-89;100,0000;07.05.2025;09.05.2025;12.05.2025
25D-00143;Dopravné;1,0000;07.05.2025;;
25D-00143;PVY;1,0000;07.05.2025;;
25D-00143;UV2 16 999;500,0000;07.05.2025;;
25D-00143;12060252-13;500,0000;07.05.2025;13.05.2025;21.05.2025
25VP-00169;14070681-06;20,0000;07.05.2025;14.05.2025;15.05.2025
25VP-00169;PVY;1,0000;07.05.2025;;
25VP-00169;Dopravné;1,0000;07.05.2025;;
25VP-00169;;1,0000;07.05.2025;;
25VP-00169;;1,0000;07.05.2025;;
25J-00308;PVY;1,0000;07.05.2025;;
25J-00308;13030569-04;50,0000;07.05.2025;13.05.2025;15.05.2025
25J-00308;TA1 199 1;100,0000;07.05.2025;;
25J-00308;12071768-10;100,0000;07.05.2025;13.05.2025;14.05.2025
25J-00308;S3 99 1;50,0000;07.05.2025;;
25MR-00101;PVY;1,0000;08.05.2025;;
25MR-00101;01062051-04;60,0000;08.05.2025;09.05.2025;12.05.2025
25MR-00101;L1 99 12;60,0000;08.05.2025;;
25VP-00171;;5,0000;09.05.2025;12.05.2025;19.05.2025
25VP-00171;;10,0000;09.05.2025;12.05.2025;19.05.2025
25VP-00171;13080195-07;15,0000;09.05.2025;13.05.2025;16.05.2025
25VP-00171;13080146-05;10,0000;09.05.2025;13.05.2025;21.05.2025
25VP-00171;13080146-04;10,0000;09.05.2025;13.05.2025;21.05.2025
25VP-00171;10020209-05;12,0000;09.05.2025;13.05.2025;21.05.2025
25VP-00171;10020209-09;12,0000;09.05.2025;13.05.2025;21.05.2025
25VP-00171;10030163-00;20,0000;09.05.2025;13.05.2025;21.05.2025
25VP-00171;12060529-13;20,0000;09.05.2025;14.05.2025;16.05.2025
25VP-00171;12090091-08;30,0000;09.05.2025;13.05.2025;14.05.2025
25VP-00171;;10,0000;09.05.2025;13.05.2025;16.05.2025
25VP-00171;;10,0000;09.05.2025;13.05.2025;16.05.2025
25VP-00171;;10,0000;09.05.2025;13.05.2025;16.05.2025
25VP-00171;;10,0000;09.05.2025;13.05.2025;16.05.2025
25VP-00171;12130418-09;10,0000;09.05.2025;13.05.2025;14.05.2025
25VP-00171;12130418-24;10,0000;09.05.2025;13.05.2025;14.05.2025
25VP-00171;12130722-13;50,0000;09.05.2025;14.05.2025;16.05.2025
25VP-00171;12131278-13;30,0000;09.05.2025;13.05.2025;21.05.2025
25VP-00171;12060369-99;24,0000;09.05.2025;;
25VP-00171;12060459-84;20,0000;09.05.2025;12.05.2025;13.05.2025
25VP-00171;12131271-00;50,0000;09.05.2025;13.05.2025;21.05.2025
25VP-00171;12130602-08;50,0000;09.05.2025;13.05.2025;21.05.2025
25VP-00171;12072769-04;20,0000;09.05.2025;13.05.2025;21.05.2025
25VP-00171;12020082-13;50,0000;09.05.2025;13.05.2025;16.05.2025
25VP-00171;12060002-01;50,0000;09.05.2025;13.05.2025;14.05.2025
25VP-00171;12060442-04;50,0000;09.05.2025;12.05.2025;13.05.2025
25VP-00171;;50,0000;09.05.2025;12.05.2025;19.05.2025
25VP-00171;12010822-11;50,0000;09.05.2025;13.05.2025;21.05.2025
25VP-00171;12130423-13;50,0000;09.05.2025;19.05.2025;23.05.2025
25VP-00171;;50,0000;09.05.2025;12.05.2025;19.05.2025
25VP-00171;13090196-06;10,0000;09.05.2025;13.05.2025;21.05.2025
25VP-00171;13090196-11;10,0000;09.05.2025;13.05.2025;21.05.2025
25VP-00171;13040684-03;15,0000;09.05.2025;;
25VP-00171;;50,0000;09.05.2025;12.05.2025;19.05.2025
25VP-00171;12100256-99;50,0000;09.05.2025;15.05.2025;19.05.2025
25NK-00071;;144,0000;09.05.2025;22.05.2025;
25NK-00071;;6,0000;09.05.2025;22.05.2025;
25NK-00071;;1,0000;09.05.2025;;
25NK-00071;;8926,0000;09.05.2025;;
25NK-00071;09080768-04;7028,0000;09.05.2025;;
25NK-00071;;835,0000;09.05.2025;;
25NK-00071;;3948,0000;09.05.2025;;
25NK-00071;13060320-00;14227,0000;09.05.2025;22.05.2025;26.05.2025
25NK-00071;;97,0000;09.05.2025;;
25NK-00071;;95,0000;09.05.2025;;
25NK-00071;;249,0000;09.05.2025;;
25NK-00071;09100132-04;109,0000;09.05.2025;21.05.2025;23.05.2025
25NK-00071;09051477-01;36,0000;09.05.2025;21.05.2025;26.05.2025
25NK-00071;;26,0000;09.05.2025;22.05.2025;
25NK-00071;13040744-03;52,0000;09.05.2025;21.05.2025;26.05.2025
25NK-00071;;342,0000;09.05.2025;;
25NK-00071;;276,0000;09.05.2025;;
25NK-00071;14060095-24;114,0000;09.05.2025;;
25NK-00071;;2385,0000;09.05.2025;22.05.2025;
25NK-00071;;1539,0000;09.05.2025;;
25NK-00071;;1130,0000;09.05.2025;;
25NK-00071;;692,0000;09.05.2025;;
25NK-00071;;333,0000;09.05.2025;;
25NK-00071;;288,0000;09.05.2025;;
25NK-00071;;1025,0000;09.05.2025;;
25NK-00071;;703,0000;09.05.2025;;
25NK-00071;;1251,0000;09.05.2025;;
25NK-00071;;1487,0000;09.05.2025;;
25NK-00071;;5372,0000;09.05.2025;;
25NK-00071;;455,0000;09.05.2025;;
25NK-00071;17010240-00;8575,0000;09.05.2025;21.05.2025;28.05.2025
25NK-00071;;1,0000;09.05.2025;;
25NK-00071;;1,0000;09.05.2025;;
25NK-00071;;1,0000;09.05.2025;;
25NK-00071;;1,0000;09.05.2025;;
25VP-00172;;250,0000;12.05.2025;;
25VP-00172;12060524-01;100,0000;12.05.2025;;
25VP-00172;12131150-06;200,0000;12.05.2025;;
25J-00310;PVY;1,0000;12.05.2025;;
25J-00310;S2 199 1;170,0000;12.05.2025;;
25J-00310;13021334-03;170,0000;12.05.2025;14.05.2025;16.05.2025
25J-00310;13021334-06;200,0000;12.05.2025;20.05.2025;22.05.2025
25J-00310;TR2 299 2;200,0000;12.05.2025;;
25J-00314;12020034-00;4000,0000;12.05.2025;13.05.2025;16.05.2025
25J-00314;Poštovné;4,0000;12.05.2025;;
25J-00311;Poštovné;1,0000;12.05.2025;;
25J-00311;PVY;1,0000;12.05.2025;;
25J-00311;;1,0000;12.05.2025;;
25J-00311;V6 8 49;6,0000;12.05.2025;;
25J-00311;;1,0000;12.05.2025;;
25J-00311;14040118-03;6,0000;12.05.2025;13.05.2025;15.05.2025
25D-00148;Dopravné;2,0000;12.05.2025;;
25D-00148;PVY;1,0000;12.05.2025;;
25D-00148;TR1 49 1;1,0000;12.05.2025;;
25D-00148;09052044-07;30,0000;12.05.2025;16.05.2025;22.05.2025
25MR-00102;;100,0000;12.05.2025;;
25MR-00102;PVY;1,0000;12.05.2025;;
25MR-00102;TA3 199 1;100,0000;12.05.2025;;
25MR-00102;04010454-06;100,0000;12.05.2025;22.05.2025;26.05.2025
25MR-00102;OSA 8 GB;100,0000;12.05.2025;;
25MR-00102;;100,0000;12.05.2025;;
25MR-00102;TA2 199 1;100,0000;12.05.2025;;
25MR-00102;15060082-03;100,0000;12.05.2025;21.05.2025;23.05.2025
25D-00149;PVY;1,0000;12.05.2025;;
25D-00149;TR1 299 1;100,0000;12.05.2025;;
25D-00149;09080769-04;100,0000;12.05.2025;12.05.2025;14.05.2025
25D-00149;TA3 299 1;200,0000;12.05.2025;;
25D-00149;09070242-07;200,0000;12.05.2025;13.05.2025;16.05.2025
25D-00149;TA1 1999 1;500,0000;12.05.2025;;
25D-00149;15070036-24;500,0000;12.05.2025;13.05.2025;15.05.2025
25D-00149;RS1 999 1;200,0000;12.05.2025;;
25D-00149;01061800-04;200,0000;12.05.2025;13.05.2025;15.05.2025
25J-00313;Poštovné;1,0000;12.05.2025;;
25J-00313;PVY;1,0000;12.05.2025;;
25J-00313;25032603;100,0000;12.05.2025;;
25J-00309;Poštovné;1,0000;12.05.2025;;
25J-00309;13030834-93;300,0000;12.05.2025;23.05.2025;
25D-00150;Dopravné;3,0000;12.05.2025;;
25D-00150;PVY;1,0000;12.05.2025;;
25D-00150;S1 49 1;1,0000;12.05.2025;;
25D-00150;;1,0000;12.05.2025;;
25D-00150;;30,0000;12.05.2025;14.05.2025;20.05.2025
25D-00150;;1,0000;12.05.2025;;
25D-00150;14071155-24;26,0000;12.05.2025;14.05.2025;20.05.2025
25D-00150;S1 99 1;56,0000;12.05.2025;;
25D-00150;;1,0000;12.05.2025;;
25D-00150;;28,0000;12.05.2025;14.05.2025;20.05.2025
25D-00150;;1,0000;12.05.2025;;
25D-00150;14101093-03;28,0000;12.05.2025;14.05.2025;20.05.2025
25J-00312;PVY;1,0000;12.05.2025;;
25J-00312;S2 299 1;200,0000;12.05.2025;;
25J-00312;S1 299 2;200,0000;12.05.2025;;
25J-00312;13120092-03;200,0000;12.05.2025;13.05.2025;21.05.2025
25D-00151;PVY;1,0000;12.05.2025;;
25D-00151;;100,0000;12.05.2025;;
25D-00151;TA3 99 1;60,0000;12.05.2025;;
25D-00151;09081048-04;60,0000;12.05.2025;13.05.2025;16.05.2025
25D-00151;TA1 499 1;300,0000;12.05.2025;;
25D-00151;12070782-04;300,0000;12.05.2025;14.05.2025;16.05.2025
25D-00151;15080118-00;300,0000;12.05.2025;;
25B-00002;Poštovné;1,0000;12.05.2025;;
25B-00002;Manipulaèní poplatek;1,0000;12.05.2025;;
25B-00002;;300,0000;12.05.2025;12.05.2025;
25J-00325;SP 299 1;200,0000;13.05.2025;;
25J-00325;13060181-24;200,0000;13.05.2025;20.05.2025;22.05.2025
25J-00325;12011314-24;200,0000;13.05.2025;20.05.2025;22.05.2025
25J-00325;PVY;1,0000;13.05.2025;;
25J-00325;Poštovné SK;1,0000;13.05.2025;;
25J-00325;TA2 299 1;200,0000;13.05.2025;;
25J-00322;PVY;1,0000;13.05.2025;;
25J-00322;;59,0000;13.05.2025;;
25VP-00177;Dopravné;1,0000;13.05.2025;;
25VP-00177;PVY;1,0000;13.05.2025;;
25VP-00177;;1,0000;13.05.2025;;
25VP-00177;13040836-05;30,0000;13.05.2025;19.05.2025;22.05.2025
25J-00316;Poštovné;1,0000;13.05.2025;;
25J-00316;12130003-03;50,0000;13.05.2025;;
25J-00324;Poštovné;2,0000;13.05.2025;;
25J-00324;PVY;1,0000;13.05.2025;;
25J-00324;TA1 1999 1;1500,0000;13.05.2025;;
25J-00324;;300,0000;13.05.2025;14.05.2025;20.05.2025
25J-00324;;300,0000;13.05.2025;14.05.2025;20.05.2025
25J-00324;;300,0000;13.05.2025;14.05.2025;20.05.2025
25J-00324;;300,0000;13.05.2025;14.05.2025;20.05.2025
25J-00324;;300,0000;13.05.2025;14.05.2025;20.05.2025
25J-00317;PVY;1,0000;13.05.2025;;
25J-00317;ST 399;200,0000;13.05.2025;;
25J-00317;14030097-13;200,0000;13.05.2025;13.05.2025;14.05.2025
25VP-00178;;400,0000;13.05.2025;;
25VP-00178;13090280-03;400,0000;13.05.2025;14.05.2025;16.05.2025
25J-00323;Poštovné;1,0000;13.05.2025;;
25J-00323;PVY;1,0000;13.05.2025;;
25J-00323;L2 199 2;100,0000;13.05.2025;;
25J-00323;05020829-01;100,0000;13.05.2025;14.05.2025;16.05.2025
25J-00323;TA3 199 1;100,0000;13.05.2025;;
25J-00323;09051333-14;100,0000;13.05.2025;14.05.2025;16.05.2025
25J-00323;L2 199 2;100,0000;13.05.2025;;
25J-00323;05070379-01;100,0000;13.05.2025;14.05.2025;16.05.2025
25J-00323;S2 199 1;100,0000;13.05.2025;;
25J-00323;13030947-13;100,0000;13.05.2025;14.05.2025;16.05.2025
25VP-00174;Dopravné;1,0000;13.05.2025;;
25VP-00174;PVY;1,0000;13.05.2025;;
25VP-00174;OSA 16 GB;100,0000;13.05.2025;;
25VP-00174;;100,0000;13.05.2025;14.05.2025;16.05.2025
25J-00326;PVY;1,0000;13.05.2025;;
25J-00326;13030576-04;10,0000;13.05.2025;16.05.2025;23.05.2025
25J-00326;P1 100 20;60,0000;13.05.2025;;
25J-00326;04030116-00;60,0000;13.05.2025;14.05.2025;
25J-00326;UV1 4 299;200,0000;13.05.2025;;
25J-00326;11030170-06;200,0000;13.05.2025;15.05.2025;19.05.2025
25J-00319;Poštovné;1,0000;13.05.2025;;
25J-00319;;2,0000;13.05.2025;14.05.2025;20.05.2025
25J-00319;;1,0000;13.05.2025;;
25J-00319;;1,0000;13.05.2025;;
25J-00319;14100540-06;14,0000;13.05.2025;14.05.2025;15.05.2025
25J-00319;;1,0000;13.05.2025;;
25J-00319;14100540-03;18,0000;13.05.2025;14.05.2025;15.05.2025
25J-00319;;2,0000;13.05.2025;;
25J-00319;;2,0000;13.05.2025;;
25J-00319;;10,0000;13.05.2025;;
25J-00321;Poštovné;1,0000;13.05.2025;;
25J-00321;PVY;1,0000;13.05.2025;;
25J-00321;TA1 499 1;300,0000;13.05.2025;;
